pedido_id,cliente_id,produto_id,quantidade,preco_unitario,desconto,frete,valor_total,status,data_pedido
7681,16,555,4,2133.04,0.15,,7311.28,CANCELADO,2024-05-12
7682,71,283,8,4744.55,0.27,129.92,27838.09,ENVIADO,2022-04-28
7683,973,923,10,218.83,0.17,148.18,1964.47,ENVIADO,2024-11-05
7684,403,318,,1438.23,0.02,24.52,11300.24,PAGO,2023-06-19
7685,957,583,2,12641.59,0.13,123.46,22119.83,PAGO ,2024-02-25
7686,1258,913,10,9858.17,0.17,69.86,81892.67,CANCELADO,2022-10-07
7687,930,62,7,8993.13,0.3,62.3,44128.64,ENVIADO,2022-03-04
7688,844,645,9,14061.06,0.15,25.23,,PAGO,2022-05-25
7689,14,571,8,4623.08,0.12,82.96,32629.44,PAGO,2024-04-18
7690,801,932,10,9979.93,0.13,97.05,86922.44,ENVIADO,2023-04-22
7691,647,801,8,8539.64,0.3,59.46,47881.44,PENDENTE,2022-08-28
7692,1058,838,5,14650.68,0.13,110.86,63841.32,PENDENTE,2024-03-20
7693,237,375,5,14787.98,0.22,104.96,57778.08,PAGO,2022-03-11
7694,1322,438,10,11610.82,0.29,57.88,82494.7,ENVIADO,2024-03-15
7695,765,275,,11230.7,0.06,59.53,95071.25,CANCELADO,2023-11-30
7696,825,592,0,10314.04,0.06,104.54,77666.12,PENDENTE,2022-01-14
7697,85,505,10,9843.38,0.3,130.94,69034.6,pago,2023-04-12
7698,243,396,9,11615.51,0.04,120.45,100478.46,CANCELADO,2024-01-25
7699,189,887,8,10090.28,0.16,65.18,67871.86,ENVIADO,2024-03-30
7700,63,217,7,9930.31,0.0,15.87,69528.04,PAGO,2025-01-14
7701,715,994,5,11297.07,0.25,141.34,42505.35,ENVIADO,2022-04-18
7702,488,877,0,7407.24,0.14,,6463.7,ENVIADO,2024-02-10
7703,10,559,6,14263.0,0.17,143.88,71173.62,PENDENTE,2023-08-24
7704,514,755,4,10814.27,0.07,61.45,40290.53,ENVIADO,2024-12-19
7705,855,525,5,3587.89,0.11,76.21,16042.32,PENDENTE,2023-10-27
7706,583,1140,6,6919.05,0.27,40.85,30346.29,CANCELADO,2022-08-14
7707,485,285,10,7141.66,,41.04,60745.15,ENVIADO,2024-12-08
7708,1049,342,7,12675.03,0.22,87.96,-500,CANCELADO,2025-03-08
7709,1076,545,10,13955.3,0.12,85.79,122892.43,ENVIADO,2024-07-15
7710,120,773,,8853.9,0.23,74.19,54614.21,ENVIADO,2023-03-08
7711,538,488,6,5133.72,0.11,76.25,27490.31,PAGO,2023-08-21
7712,739,266,2,12531.35,0.06,100.97,23659.91,ENVIADO,2023-04-07
7713,1166,901,2,8286.86,0.22,40.01,12967.51,PENDENTE,2022-11-21
7714,998,548,2,8034.66,0.26,,11904.02,CANCELADO,2023-06-10
7715,359,917,3,7305.59,0.28,133.88,0,PAGO,2024-06-05
7716,21,599,1,11519.54,0.16,85.96,9762.37,PAGO,2025-01-01
7717,961,887,10,3388.58,0.16,113.27,28577.34,Cancelado,2024-02-23
7718,81,845,5,2730.2,0.01,149.12,13663.61,PAGO,2022-03-13
7719,856,423,9,2201.27,0.04,120.4,19139.37,PAGO,2022-01-31
7720,974,267,6,5931.61,0.22,145.45,27905.38,CANCELADO,2023-08-21
7721,275,783,2,2995.5,0.03,62.74,5874.01,CANCELADO,2022-07-02
7722,40,197,5,9154.34,0.15,61.73,,Pagoo,2025-04-03
7723,999,826,10,14250.84,0.23,10.42,109741.89,CANCELADO,2023-09-03
7724,240,454,8,3046.88,0.26,71.01,18108.54,PENDENTE,2024-08-01
7725,373,781,9,8257.84,0.12,148.44,65550.53,CANCELADO,2024-03-12
7726,530,95,10,12557.94,0.14,50.41,108048.69,CANCELADO,2023-07-14
7727,267,5,10,9647.95,0.19,28.89,mil,PAGO,2022-05-09
7728,404,620,3,3727.4,0.28,,R$500,PENDENTE,2024-11-25
7729,142,399,4,14763.37,0.16,114.81,49719.73,ENVIADO,2024-09-04
7730,641,193,10,5150.55,0.1,72.61,46427.56,CANCELADO,2023-12-11
7731,194,156,9,4515.37,0.11,77.2,36245.31,PAGO,2025-01-17
7732,825,633,10,10096.03,0.07,107.04,94000.12,PENDENTE,2022-04-02
7733,239,245,5,862.85,0.24,123.33,3402.16,PENDENTE,2023/10/27
7734,686,963,6,5377.44,0.19,38.9,26173.26,CANCELADO,2024-05-27
7735,332,1479,8,1136.38,0.21,65.28,7247.2,PENDENTE,2023-07-06
7736,316,222,10,14895.49,0.11,26.59,132596.45,PENDENTE,08-06-2022
7737,92,494,2,4168.66,0.27,61.7,6147.94,ENVIADO,2024-06-02
7738,698,450,5,6654.14,,79.12,29690.04,ENVIADO,2023-05-28
7739,767,694,8,3073.22,0.17,53.22,20459.4,ENVIADO,2024-07-31
7740,292,292,7,3778.87,0.21,65.86,20963.01,ENVIADO,2022-08-28
7741,295,984,1,4152.71,0.12,68.58,3722.96,ENVIADO,31/02/2025
7742,931,625,8,7079.21,0.12,28.81,49866.45,PENDENTE,2022-11-12
7743,84,239,8,13484.16,0.07,51.94,100374.09,PAGO,2024-02-25
7744,899,898,8,654.93,0.14,125.95,4631.87,CANCELADO,2023-12-16
7745,35,1213,10,8541.17,0.06,99.0,80386.0,PENDENTE,2025-02-09
7746,517,666,2,12337.97,0.13,49.11,-500,PENDENTE,2024-12-23
7747,701,845,0,14769.75,0.14,27.95,-500,ENVIADO,2024-11-03
7748,263,4,10,5803.62,0.17,60.61,48230.66,PAGO,2022-05-03
7749,206,343,6,8071.65,0.25,69.3,36391.72,ENVIADO,2023-06-22
7750,829,769,dez,7686.3,0.1,,55411.93,ENVIADO,2022-03-10
7751,159,993,9,14927.55,0.07,20.83,124964.42,ENVIADO,99/99/9999
7752,179,526,3,9024.01,0.1,,24389.02,PAGO,2022-07-22
7753,547,1000,7,3217.03,0.22,135.83,17700.81,PAGO,18/03/2025
7754,31,1088,4,7497.66,0.19,57.86,24350.28,PAGO,2023-01-10
7755,846,230,10,8203.54,0.21,85.17,64893.14,ENVIADO,05/12/2024
7756,768,395,2,8303.93,0.04,29.11,15972.66,CANCELADO,2023-11-06
7757,777,513,2,13175.49,0.27,141.74,19377.96,ENVIADO,2022-07-31
7758,291,950,1,3759.27,0.13,17.98,3288.54,PAGO,2022-01-03
7759,794,755,5,13901.93,0.08,,64062.56,PENDENTE,2022-11-29
7760,549,214,7,9682.09,0.16,42.04,56972.73,CANCELADO,2023-12-31
7761,985,415,9,2004.53,0.07,83.11,16861.03,PENDENTE,2023-01-20
7762,125,365,7,2969.93,0.08,148.91,19275.26,Cancelado,2022-11-03
7763,550,882,6,6613.73,0.29,31.21,28205.7,CANCELADO,2022-06-18
7764,858,564,6,6646.42,0.13,73.52,34767.83,PAGO,2023-06-17
7765,468,120,3,4659.65,0.16,36.57,11778.89,PAGO,05/05/2023
7766,420,544,3,2374.33,0.13,142.52,0,CANCELADO,2023-12-11
7767,162,315,10,9104.4,0.19,130.3,73875.94,ENVIADO,2024-04-20
7768,797,660,5,6214.11,0.28,97.53,22468.33,PENDENTE,2024-09-04
7769,4,389,5,8654.53,0.03,29.3,42003.77,pago,2023-09-19
7770,652,766,4,9078.3,0.16,98.34,30601.43,,2022-12-28
7771,491,835,-5,1111.83,0.26,117.54,R$500,PENDENTE,2025-02-26
7772,514,730,7,6246.2,0.11,112.92,39026.75,PENDENTE,2022-03-05
7773,405,751,7,14954.77,0.1,44.45,94259.5,PAGO,2022-09-28
7774,92,869,6,14168.89,0.18,55.78,R$500,PAGO,2023-07-05
7775,469,1488,1,7512.2,0.2,61.67,R$500,PAGO,2022-11-19
7776,49,873,1,12587.92,0.22,143.87,9962.45,CANCELADO,2022-06-02
7777,925,448,8,4981.13,0.11,39.65,35505.3,PAGO,2025-01-31
7778,439,166,7,10876.38,0.15,60.73,64775.19,ENVIADO,2023-08-05
7779,531,16,9,9797.47,0.24,26.29,67040.98,PENDENTE,2025-02-13
7780,844,829,7,7714.09,0.16,,45401.94,CANCELADO,99/99/9999
7781,224,286,-1,7147.02,0.3,135.5,10141.33,PENDENTE,2023-04-17
7782,782,470,9,6695.86,0.22,127.13,47132.07,CANCELADO,2024-04-04
7783,538,619,7,329.4,0.25,76.96,1806.31,CANCELADO,2024-05-28
7784,730,121,1,10273.4,0.03,101.23,10066.43,CANCELADO,2023-08-31
7785,647,763,1,4788.19,0.05,39.86,4588.64,CANCELADO,11-03-2023
7786,604,518,-5,9851.24,0.05,49.39,56201.46,ENVIADO,2022-05-11
7787,14,651,10,12570.08,0.27,139.6,91901.18,ENVIADO,2022-09-27
7788,747,756,4,10464.27,0.29,135.78,29854.31,ENVIADO,2023-10-15
7789,1063,794,4,475.92,0.15,141.0,1759.13,PAGO,2022-01-11
7790,49,762,2,5663.11,0.01,93.9,11306.86,pago,2022-08-22
7791,527,1403,-1,6431.77,0.27,78.72,23554.68,PENDENTE,2025-03-29
7792,320,134,6,13889.31,0.19,68.02,67570.07,ENVIADO,2024-06-08
7793,546,933,2,4524.77,0.3,21.55,6356.23,PAGO,2022-07-01
7794,731,372,9,7205.28,,136.46,63038.55,CANCELADO,2025-01-19
7795,373,152,2,14204.15,0.09,77.01,25928.56,ENVIADO,2022-01-22
7796,960,239,6,12262.55,0.26,121.82,54567.54,PAGO,2023-04-07
7797,40,69,9,5060.21,0.11,33.48,40565.76,CANCELADO,2025-01-13
7798,252,884,8,11881.5,0.06,88.35,89437.23,PAGO ,2023-01-23
7799,346,879,-5,8822.17,0.11,132.37,39391.03,CANCELADO,2024-08-15
7800,168,1347,4,10948.47,0.13,66.3,38166.98,ENVIADO,2023-07-28
7801,363,13,7,6558.77,0.25,105.15,34538.69,,2023-09-20
7802,368,359,4,6696.56,0.21,11.35,21172.48,ENVIADO,2023-03-19
7803,688,686,10,11706.75,0.03,16.41,113571.88,CANCELADO,2023-08-15
7804,93,360,7,7748.38,0.18,24.96,44500.66,CANCELADO,2024-12-25
7805,804,541,-1,8243.02,0.06,18.38,0,ENVIADO,2022-05-20
7806,309,151,9,6629.97,0.13,,51963.34,PENDENTE,2025-03-21
7807,343,1221,9,11005.97,0.08,21.49,91150.92,CANCELADO,2023-05-21
7808,244,578,2,7700.72,0.09,50.0,14065.31,CANCELADO,2024-07-14
7809,749,658,10,12419.49,,143.5,97015.52,PENDENTE,2022-11-11
7810,339,680,-5,14807.82,0.26,65.36,98685.44,PAGO,2022-09-04
7811,759,117,4,2486.67,0.28,98.5,7260.11,PENDENTE,2023-12-25
7812,828,788,5,2766.83,0.28,84.8,10045.39,PAGO,2023-09-07
7813,1208,580,8,637.64,0.05,85.55,4931.61,PENDENTE,2024-11-01
7814,104,248,7,5045.18,0.26,16.61,26150.64,PENDENTE,2023-12-18
7815,788,885,9,642.39,0.25,91.52,4427.65,ENVIADO,2023-01-16
7816,37,974,-1,12652.66,0.2,134.95,91234.1,CANCELADO,2024-06-08
7817,831,179,7,5014.43,0.05,50.04,33396.0,PAGO,2024-09-11
7818,595,1263,10,13207.66,0.09,44.02,120233.73,ENVIADO,2022-03-01
7819,778,425,2,7312.8,0.2,91.99,11792.47,CANCELADO,2025-04-10
7820,306,1056,10,9407.05,0.25,111.56,70664.43,ENVIADO,2024-03-12
7821,552,775,9,7053.96,0.09,88.19,57860.12,ENVIADO,2023-08-05
7822,204,815,1,369.88,0.25,46.95,324.36,ENVIADO,2022-08-12
7823,235,418,3,12735.58,0.18,134.9,31464.43,CANCELADO,2022-10-04
7824,473,581,6,5786.4,0.24,48.38,26434.36,PENDENTE,2023-06-07
7825,376,466,5,8758.86,0.18,10.97,35922.3,PAGO,2023-04-18
7826,448,991,-5,3872.31,0.3,136.01,16399.71,CANCELADO,2023-04-26
7827,701,597,8,7575.39,0.28,102.23,43736.48,PENDENTE,2024-03-17
7828,435,472,4,9908.65,,,32588.85,PENDENTE,2023-10-06
7829,167,542,3,9136.65,0.1,18.97,24687.92,ENVIADO,2023-05-09
7830,624,454,-1,4242.07,0.2,96.32,20458.26,Pagoo,2022-07-13
7831,775,146,6,3577.55,0.27,140.65,15810.32,PENDENTE,05-25-2024
7832,798,975,0,5644.64,0.01,134.83,mil,PAGO,2024-02-08
7833,950,384,1,5055.05,0.28,129.21,3768.85,PAGO,2022-07-01
7834,918,970,dez,4268.67,0.28,102.41,3175.85,PAGO,2022-08-29
7835,994,514,0,5956.89,0.1,108.49,53720.5,PAGO,2022-03-18
7836,431,127,9,602.13,0.19,119.45,4508.98,ENVIADO,2023-06-18
7837,553,634,2,6748.8,0.02,78.38,13306.03,PENDENTE,13/02/2025
7838,323,690,7,4471.12,0.02,123.32,30795.2,PAGO,2022-12-09
7839,819,733,8,11423.05,0.03,114.12,,ENVIADO,2024-01-02
7840,398,946,1,6996.03,0.16,25.66,5902.33,PAGO,2023-06-10
7841,445,985,1,4180.17,0.26,96.18,3189.51,ENVIADO,2023-12-09
7842,570,447,4,7581.09,0.15,144.51,mil,PENDENTE,2024-08-31
7843,158,397,10,12861.16,0.18,73.0,105534.51,ENVIADO,2025-02-02
7844,394,150,5,11064.59,0.05,37.25,52594.05,PAGO,2024-12-08
7845,678,246,7,12276.02,0.29,101.21,61113.03,CANCELADO,2022-03-01
7846,783,92,5,6955.99,0.07,51.94,32397.29,CANCELADO,2023-06-24
7847,752,130,1,10265.72,0.05,105.36,9857.79,PAGO,2022-04-15
7848,243,681,4,2435.37,0.21,142.88,7838.65,ENVIADO,2022-06-09
7849,363,306,9,12658.99,0.17,149.73,,PENDENTE,2023-11-12
7850,212,936,3,4035.87,0.05,119.23,11621.46,PENDENTE,2024-05-17
7851,1261,680,,7392.36,0.03,82.53,64617.83,PAGO,2023-08-04
7852,352,679,3,10503.49,0.06,140.98,29760.82,PENDENTE,2024-08-16
7853,868,528,0,3739.84,0.1,132.37,30425.07,CANCELADO,2022-07-09
7854,719,903,1,4228.45,,109.57,3280.91,PAGO,2023-02-14
7855,898,920,5,10863.65,0.27,99.86,39752.18,CANCELADO,2025-03-21
7856,310,136,1,9696.95,0.23,98.49,7565.14,PENDENTE,2023-12-22
7857,919,98,9,13227.71,0.03,,115578.35,PAGO,2024-01-10
7858,770,696,7,4498.17,0.25,15.83,23631.22,ENVIADO,2022-08-18
7859,352,62,5,11837.32,0.15,46.71,50355.32,PAGO,2022-07-16
7860,961,263,4,2570.83,0.06,12.2,9678.52,PENDENTE,2022-02-16
7861,698,926,9,13345.55,0.06,126.27,113029.62,pago,2024-11-26
7862,719,575,3,4058.32,0.24,65.92,9318.89,PAGO,2024-07-15
7863,142,1499,4,9301.94,0.08,132.59,34363.73,CANCELADO,2022-08-23
7864,434,591,2,11459.89,0.03,61.22,22293.41,PAGO,2023-01-29
7865,201,138,2,6594.8,0.23,118.72,-500,PAGO,2025-03-30
7866,779,272,10,184.94,0.13,106.59,1715.57,CANCELADO,2024/04/04
7867,305,141,10,6526.04,0.05,84.07,62081.45,PENDENTE,2022-07-18
7868,583,363,9,12324.04,0.19,12.31,89854.56,Cancelado,2024-12-17
7869,462,702,7,5119.46,0.0,37.61,35873.83,PENDENTE,04-18-2023
7870,27,121,9,10669.59,0.01,73.96,95140.01,CANCELADO,2024-03-03
7871,484,839,10,12038.18,0.04,38.24,R$500,CANCELADO,2022-09-11
7872,385,659,1,14512.63,0.14,29.12,,PENDENTE,2022-11-28
7873,876,409,3,7826.9,,93.34,20991.16,PAGO,2023-01-30
7874,1224,854,5,7262.24,0.29,77.7,25858.65,PENDENTE,2022-03-24
7875,452,709,6,3291.87,0.1,137.51,0,CANCELADO,2022-01-20
7876,786,864,9,1575.39,0.11,142.66,12761.53,Pago,2023-11-02
7877,504,1259,dez,13575.17,0.26,14.81,10060.44,PAGO,2023-10-24
7878,730,1371,2,1993.05,0.26,133.78,3083.49,CANCELADO,2023-12-31
7879,520,48,10,1411.93,0.28,64.17,10230.07,ENVIADO,2023-09-10
7880,995,793,2,14916.02,0.27,14.07,21791.46,PAGO,99/99/9999
7881,858,23,4,3006.89,0.15,42.03,10265.46,ENVIADO,2022-05-27
7882,1206,626,5,8988.64,0.25,131.25,33838.65,ENVIADO,2022-01-12
7883,1112,1374,3,6588.14,0.28,16.6,14246.98,PAGO,2024-11-19
7884,871,19,7,6962.68,0.23,,37589.92,PAGO,2024-01-05
7885,527,38,3,8822.17,0.15,141.77,22638.3,PAGO,2025-02-24
7886,458,399,3,13776.57,0.29,105.66,29449.75,PAGO,2022-11-19
7887,495,930,9,8550.67,0.12,58.56,67779.87,PAGO,2025-02-17
7888,102,813,7,195.76,0.06,52.87,1340.97,PAGO,2023-05-24
7889,366,1353,10,6611.54,0.26,80.74,49006.14,ENVIADO,2023-10-16
7890,203,1334,4,456.81,0.08,40.1,1721.16,ENVIADO,2022/08/01
7891,515,741,6,6140.58,0.29,111.77,26270.64,PAGO,2022-06-17
7892,433,766,3,12142.4,0.0,46.74,36473.94,ENVIADO,2023-10-24
7893,458,278,4,3702.27,0.17,14.53,12306.07,PAGO,2024-11-21
7894,919,123,1,7149.73,0.25,52.77,5415.07,CANCELADO,2023-03-30
7895,997,483,-1,13942.45,0.07,23.21,77822.08,ENVIADO,2023-08-07
7896,27,654,7,5066.71,0.03,17.02,34419.98,CANCELADO,2022-11-04
7897,577,876,4,10816.68,0.03,63.63,42032.35,ENVIADO,2022-05-13
7898,147,215,4,6363.88,0.28,34.73,18362.7,PENDENTE,2023-05-22
7899,75,898,7,7515.5,0.15,,44748.62,PAGO,2024-08-12
7900,159,14,7,12014.18,0.03,117.94,81694.22,ENVIADO,2024-08-02
7901,686,456,10,2926.62,0.06,118.76,mil,CANCELADO,2025/03/24
7902,836,567,5,5288.69,0.05,70.93,25192.21,ENVIADO,2022-09-25
7903,61,442,2,4683.37,0.06,126.01,8930.75,Pago,08-26-2022
7904,48,259,1,7388.13,0.12,81.36,6582.91,ENVIADO,2024/01/30
7905,221,357,8,14953.43,0.09,26.77,108887.74,CANCELADO,2024-06-11
7906,1201,710,10,9115.86,0.08,109.27,83975.18,ENVIADO,07-27-2023
7907,1241,267,3,5035.29,0.14,40.99,13032.04,CANCELADO,2022-09-24
7908,120,491,6,905.86,0.25,102.52,4178.89,CANCELADO,2025-02-15
7909,408,771,4,9180.96,0.15,63.06,31278.32,ENVIADO,2022-02-01
7910,557,736,9,6882.69,0.28,51.16,-500,CANCELADO,2023-08-14
7911,750,132,8,10880.66,0.01,39.81,86214.64,CANCELADO,2023-12-04
7912,691,1256,0,501.14,0.08,114.31,2419.55,pago,2023-08-11
7913,758,248,2,10442.89,0.24,121.14,15994.33,CANCELADO,2022-03-05
7914,81,366,9,10998.01,0.13,70.1,86184.52,PENDENTE,2022-08-07
7915,413,710,8,414.73,0.1,99.09,3085.15,PENDENTE,2024-04-09
7916,1471,910,4,1363.77,,104.78,4905.25,ENVIADO,2022-12-12
7917,525,519,6,12419.75,0.14,132.92,64218.83,PENDENTE,2022-05-14
7918,155,1354,8,7021.32,0.0,119.23,56289.79,CANCELADO,2023/03/06
7919,271,371,8,8648.7,0.19,51.88,56095.46,PENDENTE,2024-06-13
7920,268,29,9,6562.93,0.16,90.06,49705.81,CANCELADO,2025-01-18
7921,948,208,3,13565.51,0.12,126.07,35939.02,CANCELADO,2022-07-24
7922,25,412,10,3531.2,0.14,,30449.09,ENVIADO,2025-03-18
7923,73,1226,10,11286.52,0.01,54.55,111791.1,pago,2024-11-15
7924,356,731,8,1389.63,0.0,72.54,11189.58,ENVIADO,2023-04-26
7925,701,120,10,9320.81,0.14,73.74,80232.71,PENDENTE,2023-01-22
7926,614,935,,3685.44,0.23,52.28,8565.65,PENDENTE,2022-01-25
7927,560,971,2,10962.74,0.09,,20034.16,PENDENTE,2023-07-05
7928,933,599,6,8061.96,0.14,147.85,41747.56,,2024-10-15
7929,645,1470,4,1734.77,0.04,120.72,6782.24,PAGO,2024-07-08
7930,670,55,9,14602.66,0.13,62.2,114401.03,PAGO,2022-04-21
7931,75,95,6,1060.22,0.09,28.22,,CANCELADO,2022-04-14
7932,122,50,10,12419.09,0.17,,103167.72,ENVIADO,2022-04-24
7933,38,604,5,12124.38,0.27,130.78,44384.77,CANCELADO,2025-01-16
7934,506,205,5,12584.21,0.05,139.5,59914.5,ENVIADO,2024-11-21
7935,534,510,2,3855.88,0.17,13.18,6413.94,PAGO,2023-03-02
7936,73,235,dez,5426.02,0.22,87.6,21249.08,ENVIADO,2024-06-02
7937,273,718,dez,6387.28,0.27,75.11,37376.83,PAGO,2023-10-07
7938,443,912,10,470.4,0.26,34.6,3515.56,ENVIADO,2023-12-16
7939,181,863,2,2642.07,0.02,120.0,5298.46,PENDENTE,2024-09-23
7940,596,763,2,10023.38,0.11,36.27,17877.89,ENVIADO,2023-05-30
7941,1289,635,dez,14310.19,0.12,41.56,50413.43,ENVIADO,2023-09-24
7942,770,417,1,14072.52,0.02,108.12,13899.19,PENDENTE,2023-03-03
7943,1144,569,10,14820.4,0.1,122.87,133506.47,PAGO,11-07-2022
7944,931,112,-5,14652.28,0.08,138.21,-500,CANCELADO,2024-10-31
7945,2,1007,7,3851.4,,28.16,23483.19,ENVIADO,2023-08-02
7946,553,792,9,13573.67,0.19,21.99,98974.04,ENVIADO,2024-06-21
7947,958,451,9,12214.03,0.25,26.79,82471.49,PAGO,2023-03-01
7948,770,100,3,12190.68,0.2,63.72,29321.35,CANCELADO,2024-12-29
7949,1036,652,3,6517.86,0.06,149.27,18529.64,ENVIADO,2022-06-23
7950,277,272,1,14484.79,0.25,118.86,10982.45,PENDENTE,2024-07-31
7951,1219,171,10,4369.52,0.06,70.28,41143.77,CANCELADO,2022-03-15
7952,780,934,5,9723.6,0.15,60.05,41385.35,PENDENTE,2022-10-01
7953,858,99,9,5610.83,0.17,38.43,41951.33,PENDENTE,2022-02-18
7954,583,702,-1,7497.4,0.26,62.68,5610.76,PAGO ,2024-02-13
7955,818,636,1,6595.38,0.29,,4703.89,PAGO ,2022-02-20
7956,504,680,6,11191.05,0.16,,56479.46,PAGO,2023-05-29
7957,230,741,9,3307.31,0.26,37.89,22064.57,PENDENTE,2024-10-10
7958,347,700,7,14110.13,,146.62,73237.09,PENDENTE,2023-11-11
7959,194,659,10,4340.99,0.19,,35186.33,PAGO,2024-11-26
7960,474,552,6,13927.38,0.16,115.82,70309.82,PAGO,04-25-2023
7961,213,277,9,120.78,,79.75,0,ENVIADO,2025-01-28
7962,447,472,7,10029.94,0.18,40.37,mil,PENDENTE,2022-04-09
7963,82,363,2,7248.18,0.26,47.13,10774.44,PENDENTE,2022-03-02
7964,1465,289,10,3033.41,0.25,33.93,0,ENVIADO,2022-10-17
7965,500,270,1,818.9,0.13,21.51,733.95,PENDENTE,2023-08-02
7966,171,560,1,3628.06,0.21,23.32,mil,CANCELADO,2025-01-08
7967,470,101,3,9907.19,0.15,33.42,25296.75,CANCELADO,2024-07-08
7968,72,42,,3596.2,0.2,44.52,5798.44,ENVIADO,2022-05-12
7969,323,607,1,3304.62,0.11,146.6,R$500,PENDENTE,2022-10-19
7970,524,310,4,10268.19,0.06,85.86,38694.25,PAGO,2022-09-05
7971,168,472,10,2439.28,0.23,52.07,18834.53,CANCELADO,2024-08-01
7972,252,615,dez,5002.45,0.09,29.89,45552.18,CANCELADO,2024-02-16
7973,149,171,4,1768.68,0.26,15.32,5250.61,PAGO ,2022-09-03
7974,527,91,2,331.74,0.29,40.16,511.23,PENDENTE,2023-03-21
7975,91,198,3,1097.88,0.04,143.94,3305.83,Pagoo,2022-05-26
7976,688,78,7,13806.56,0.08,137.15,89051.4,ENVIADO,2023-03-12
7977,314,540,9,11653.35,0.25,88.2,78748.31,PAGO,2023-10-23
7978,528,15,9,12303.36,,18.06,-500,Pago,2024-05-28
7979,690,777,5,5064.63,0.21,45.55,20050.84,CANCELADO,2024-02-19
7980,680,951,3,14655.89,0.09,71.42,40082.0,PAGO,2023-04-15
7981,27,177,5,9752.63,0.06,27.23,45864.59,ENVIADO,2023-04-18
7982,573,318,2,5208.73,0.24,108.01,8025.28,ENVIADO,2024-03-06
7983,979,897,4,4531.24,0.13,142.99,15911.71,ENVIADO,2023-07-14
7984,638,786,-5,3341.12,0.18,80.19,21997.94,PAGO,2023-09-16
7985,440,307,9,6930.29,0.17,111.38,51880.65,CANCELADO,2024-12-25
7986,128,214,8,10413.68,0.07,107.65,77585.43,PENDENTE,2022-03-10
7987,12,827,10,13985.23,0.14,128.15,120401.13,CANCELADO,2022-08-06
7988,665,368,6,13373.96,0.04,35.11,77069.12,ENVIADO,2022-09-24
7989,435,754,7,2133.91,0.11,59.54,13353.8,CANCELADO,2023-10-20
7990,566,763,4,11633.65,0.12,116.96,41067.41,PENDENTE,2023-04-04
7991,413,807,9,192.66,0.2,22.2,1409.35,CANCELADO,2025-02-27
7992,823,228,dez,12574.37,0.04,39.08,60396.06,CANCELADO,2025-01-01
7993,991,821,-5,7429.48,0.2,121.52,23895.86,CANCELADO,2024-07-07
7994,346,916,10,1562.65,0.04,19.02,15020.46,PAGO,2022-06-21
7995,292,240,1,53.0,,117.38,165.08,PENDENTE,2024-08-17
7996,513,935,6,11870.2,0.15,139.26,60677.28,PENDENTE,2023-12-14
7997,19,845,5,257.61,0.01,91.29,1366.46,PAGO,2022-12-05
7998,814,752,7,5298.34,0.04,84.23,35689.07,ENVIADO,2024-02-01
7999,52,451,9,2964.13,0.23,84.4,20625.82,ENVIADO,2022-05-27
8000,362,222,2,7938.37,0.25,,11979.4,PAGO,2023-03-07
8001,766,1229,-5,14911.45,0.05,15.51,42513.14,ENVIADO,2023-02-01
8002,23,436,7,2897.45,0.18,84.3,16715.66,PAGO,2022-03-24
8003,748,137,7,8301.18,0.07,27.08,R$500,ENVIADO,2022-10-29
8004,491,799,2,3955.92,0.14,56.74,6860.92,ENVIADO,2024-04-20
8005,239,991,4,6365.65,0.13,39.29,22191.75,PENDENTE,2022-08-24
8006,887,1497,5,1340.08,0.27,115.01,5006.3,CANCELADO,2024-12-20
8007,803,412,-1,4453.35,0.0,86.79,4540.14,PENDENTE,2024-10-14
8008,591,1220,7,13409.49,0.23,57.58,72334.73,ENVIADO,2022-05-07
8009,605,780,1,6534.73,0.21,84.77,5247.21,CANCELADO,2024/11/10
8010,1399,825,2,7659.85,0.01,90.22,15256.72,PAGO,2022-06-03
8011,510,980,-1,2795.17,0.23,134.35,8743.47,PAGO,2024-04-02
8012,375,1138,2,13007.97,0.17,29.41,21622.64,PAGO,2023-08-26
8013,478,902,5,13981.83,0.2,142.79,56070.11,PAGO,2023-10-12
8014,626,914,6,2070.18,0.13,134.59,,CANCELADO,2022-10-25
8015,286,1168,5,12243.63,0.07,55.62,56988.5,CANCELADO,2022-12-18
8016,136,212,4,13927.34,0.08,86.24,51338.85,ENVIADO,2024-11-21
8017,31,653,10,14980.07,0.09,134.13,136452.77,ENVIADO,2024-10-13
8018,1432,463,3,13174.95,0.08,61.4,36424.26,PENDENTE,2025-01-29
8019,1211,545,9,9696.63,0.05,39.22,82945.41,PENDENTE,2024-11-22
8020,528,254,8,8513.64,0.18,80.41,55929.89,CANCELADO,2022-11-20
8021,839,58,dez,386.07,0.25,122.34,1859.65,ENVIADO,2022-02-17
8022,288,233,1,14305.85,0.05,145.13,13735.69,PAGO ,2023-05-25
8023,786,129,8,6841.42,0.06,139.91,51587.39,PENDENTE,2022-04-29
8024,436,818,1,7122.05,0.22,61.11,5616.31,CANCELADO,2023-07-10
8025,363,733,1,13395.34,0.27,,0,CANCELADO,2022-01-30
8026,688,543,1,2120.05,0.02,23.45,2101.1,PAGO,12-26-2024
8027,856,477,,9048.01,0.14,66.08,54535.1,ENVIADO,2022-08-05
8028,422,174,10,4019.15,0.28,37.89,28975.77,ENVIADO,2024-02-07
8029,3,808,2,3218.69,0.09,125.12,5983.14,CANCELADO,2025-02-06
