pagamento_id,pedido_id,forma_pagamento,parcelas,bandeira_cartao,valor_pago,status,data_pagamento,status_data
8145,11594,PIX,8,SEM BANDEIRA,7367.205,PENDENTE,2023-08-07,COM DATA
8146,11843,BOLETO,2,SEM BANDEIRA,7422.71,PAGO,2024-03-11,COM DATA
8147,5281,DINHEIRO,7,SEM BANDEIRA,13182.18,Pendente,2023-04-16,COM DATA
8148,4514,CARTÃO,7,HIPERCARD,5234.28,CANCELADO,2024-02-28,COM DATA
8149,7703,PIX,3,SEM BANDEIRA,7367.205,PENDENTE,2024-03-13,COM DATA
8150,5664,DINHEIRO,1,SEM BANDEIRA,203.9,ESTORNADO,2024-10-26,COM DATA
8151,1813,DINHEIRO,-1,SEM BANDEIRA,13460.38,ESTORNADO,2024-07-06,COM DATA
8152,4519,PIX,0,SEM BANDEIRA,14519.48,PAGO,2024-10-15,COM DATA
8153,9747,BOLETO,10,SEM BANDEIRA,32.95,PENDENTE,,SEM DATA
8154,1436,CARTÃO,1,ELO,2582.52,PENDENTE,2022-01-17,COM DATA
8155,7012,PIX,1,SEM BANDEIRA,3219.27,PAGO,2024-08-30,COM DATA
8156,2516,PIX,12,SEM BANDEIRA,11645.94,PAGO,2023-05-14,COM DATA
8157,9976,BOLETO,1,SEM BANDEIRA,6477.46,PAGO,2025-02-13,COM DATA
8158,7145,BOLETO,0,SEM BANDEIRA,5998.79,PAGO,,SEM DATA
8159,9888,PIX,11,SEM BANDEIRA,3669.06,ESTORNADO,2024-05-20,COM DATA
8160,5836,DINHEIRO,12,SEM BANDEIRA,11587.19,PENDENTE,2024-12-21,COM DATA
8161,512,PIX,8,SEM BANDEIRA,11192.56,PENDENTE,2022-07-11,COM DATA
8162,5825,DINHEIRO,4,SEM BANDEIRA,1487.05,ESTORNADO,2025-04-03,COM DATA
8163,9013,DINHEIRO,3,SEM BANDEIRA,10189.16,ESTORNADO,2023-02-20,COM DATA
8164,11360,BOLETO,8,SEM BANDEIRA,10680.84,ESTORNADO,2024-04-06,COM DATA
8165,8539,BOLETO,12,SEM BANDEIRA,7355.52,PENDENTE,2022-05-12,COM DATA
8166,587,CARTÃO,6,ELO,9020.78,PENDENTE,2024-06-12,COM DATA
8167,5960,DINHEIRO,8,SEM BANDEIRA,13592.58,PENDENTE,2024-06-16,COM DATA
8168,8971,DINHEIRO,0,SEM BANDEIRA,10340.31,PAGO,2024-10-12,COM DATA
8169,2097,CARTÃO,9,MASTERCARD,10285.56,PAGO,2022-07-17,COM DATA
8170,6024,BOLETO,5,SEM BANDEIRA,14841.31,ESTORNADO,,SEM DATA
8171,11960,BOLETO,11,SEM BANDEIRA,8998.83,PENDENTE,2024-01-26,COM DATA
8172,838,PIX,6,SEM BANDEIRA,11497.51,PENDENTE,2025-01-26,COM DATA
8173,7934,CARTÃO,1,VISA,7114.47,PENDENTE,2023-07-18,COM DATA
8174,2040,BOLETO,1,SEM BANDEIRA,1927.5,ESTORNADO,2022-05-19,COM DATA
8175,5717,CARTÃO,6,SEM BANDEIRA,7227.75,ESTORNADO,2024-06-22,COM DATA
8176,3098,PIX,0,VISA,6965.37,PAGO,2023-08-17,COM DATA
8177,836,DINHEIRO,7,SEM BANDEIRA,7367.205,Pago,2023-09-15,COM DATA
8178,7476,DINHEIRO,5,SEM BANDEIRA,7367.205,ESTORNADO,2023-06-01,COM DATA
8179,8065,BOLETO,6,SEM BANDEIRA,14097.65,ESTORNADO,2022-04-11,COM DATA
8180,6337,BOLETO,10,SEM BANDEIRA,8116.67,PAGO,2024-02-14,COM DATA
8181,5152,CARTÃO,4,ELO,10191.9,PENDENTE,2023-01-25,COM DATA
8182,140,CARTÃO,4,MASTERCARD,10089.11,ESTORNADO,2024-08-26,COM DATA
8183,5771,PIX,12,VISA,7367.205,PENDENTE,,SEM DATA
8184,10312,DINHEIRO,10,SEM BANDEIRA,6648.73,PENDENTE,2023-02-28,COM DATA
8185,5809,PIX,1,SEM BANDEIRA,13168.08,ESTORNADO,2025-03-20,COM DATA
8186,7790,PIX,3,SEM BANDEIRA,5338.17,ESTORNADO,2024-07-19,COM DATA
8187,2576,PIX,7,SEM BANDEIRA,7367.205,PAGO,2023-12-27,COM DATA
8188,2172,CARTAO,6,MASTERCARD,8258.12,PENDENTE,2024-05-20,COM DATA
8189,2968,DINHEIRO,2,SEM BANDEIRA,7450.93,ESTORNADO,2023-09-11,COM DATA
8190,5451,DINHEIRO,9,SEM BANDEIRA,1763.32,PENDENTE,,SEM DATA
8191,7660,PIX,2,SEM BANDEIRA,8312.62,ESTORNADO,2023-06-15,COM DATA
8192,6135,PIX,3,SEM BANDEIRA,3664.73,PENDENTE,2023-01-26,COM DATA
8193,380,PIX,2,SEM BANDEIRA,7367.205,PENDENTE,2023-11-28,COM DATA
8194,2795,CARTÃO,9,AMERICAN EXPRESS,8794.6,PENDENTE,2023-06-27,COM DATA
8195,8261,CARTAO,9,AMERICAN EXPRESS,2726.66,PENDENTE,2024-11-09,COM DATA
8196,4292,PIX,5,SEM BANDEIRA,8014.44,PAGO,2025-03-08,COM DATA
8197,6035,BOLETO,4,SEM BANDEIRA,7367.205,PAGO,2024-09-18,COM DATA
8198,9837,BOLETO,6,SEM BANDEIRA,8858.01,ESTORNADO,2023-05-23,COM DATA
8199,1306,CARTÃO,11,MASTERCARD,7367.205,PENDENTE,2024-03-16,COM DATA
8200,1136,PIX,10,SEM BANDEIRA,7367.205,ESTORNADO,2023-03-21,COM DATA
8201,971,DINHEIRO,1,SEM BANDEIRA,6043.21,PENDENTE,2023-10-06,COM DATA
8202,3413,PIX,4,SEM BANDEIRA,14876.11,PENDENTE,2023-05-12,COM DATA
8203,6571,BOLETO,0,SEM BANDEIRA,6527.64,PAGO,2022-05-29,COM DATA
8204,7516,CARTÃO,6,HIPERCARD,9031.58,PAGO,2022-03-18,COM DATA
8205,8585,BOLETO,4,SEM BANDEIRA,966.79,PENDENTE,2024-05-17,COM DATA
8206,5881,BOLETO,11,SEM BANDEIRA,9335.39,PENDENTE,2025-04-04,COM DATA
8207,9908,PIX,2,SEM BANDEIRA,7367.205,ESTORNADO,2022-01-08,COM DATA
8208,3018,BOLETO,4,SEM BANDEIRA,7367.205,PENDENTE,2024-01-12,COM DATA
8209,7344,CARTÃO,5,SEM BANDEIRA,10187.28,PENDENTE,2022-11-24,COM DATA
8210,3284,CARTAO,4,SEM BANDEIRA,9256.59,PAGO,2022-10-15,COM DATA
8211,11809,DINHEIRO,4,SEM BANDEIRA,10835.19,PAGO,2022-04-29,COM DATA
8212,5884,BOLETO,6,SEM BANDEIRA,9828.44,PENDENTE,2023-12-05,COM DATA
8213,9025,PIX,7,SEM BANDEIRA,11580.82,ESTORNADO,2022-01-23,COM DATA
8214,8970,PIX,2,SEM BANDEIRA,9151.48,PAGO ,2022-12-17,COM DATA
8215,8074,BOLETO,0,SEM BANDEIRA,10015.77,PAGO,2023-04-16,COM DATA
8216,2039,DINHEIRO,4,SEM BANDEIRA,4063.03,PENDENTE,2023-12-04,COM DATA
8217,9771,PIX,5,SEM BANDEIRA,9306.71,ESTORNADO,2023-01-13,COM DATA
8218,6169,BOLETO,9,SEM BANDEIRA,9652.16,ESTORNADO,2024-10-19,COM DATA
8219,2449,DINHEIRO,6,SEM BANDEIRA,2056.45,ESTORNADO,2022-02-13,COM DATA
8220,4732,PIX,7,SEM BANDEIRA,10615.84,PAGO,2024-12-10,COM DATA
8221,7292,PIX,6,SEM BANDEIRA,3481.45,PAGO,2022-03-22,COM DATA
8222,2286,PIX,4,SEM BANDEIRA,4907.17,PAGO,2025-02-09,COM DATA
8223,9372,DINHEIRO,11,SEM BANDEIRA,588.78,PENDENTE,,SEM DATA
8224,10018,PIX,7,SEM BANDEIRA,7367.205,PAGO,2023-05-20,COM DATA
8225,4890,CARTÃO,5,AMERICAN EXPRESS,1423.75,PAGO,2024-01-11,COM DATA
8226,10374,BOLETO,11,SEM BANDEIRA,10919.46,PENDENTE,2024-09-15,COM DATA
8227,2146,CARTÃO,7,MASTERCARD,13523.9,PAGO,,SEM DATA
8228,1397,DINHEIRO,3,SEM BANDEIRA,13618.65,ESTORNADO,2022-06-22,COM DATA
8229,3170,CARTÃO,10,SEM BANDEIRA,5514.37,PENDENTE,2024-10-22,COM DATA
8230,5208,PIX,12,SEM BANDEIRA,12042.71,ESTORNADO,,SEM DATA
8231,3332,DINHEIRO,2,SEM BANDEIRA,4588.44,PENDENTE,2024-05-26,COM DATA
8232,2077,BOLETO,4,SEM BANDEIRA,4113.93,ESTORNADO,2024-04-04,COM DATA
8233,4899,PIX,11,SEM BANDEIRA,6716.35,ESTORNADO,2024-08-10,COM DATA
8234,5575,CARTÃO,1,ELO,7367.205,PENDENTE,2022-05-14,COM DATA
8235,6101,CARTÃO,11,SEM BANDEIRA,12970.41,PAGO,2023-12-08,COM DATA
8236,9203,CARTÃO,8,VISA,10403.12,PENDENTE,2024-12-12,COM DATA
8237,3031,CARTÃO,6,ELO,7367.205,PAGO,2022-07-01,COM DATA
8238,572,BOLETO,12,SEM BANDEIRA,12664.51,ESTORNADO,2023-12-31,COM DATA
8239,5507,DINHEIRO,12,SEM BANDEIRA,5139.96,PAGO,,SEM DATA
8240,3570,CARTÃO,12,HIPERCARD,7498.04,PENDENTE,2022-04-08,COM DATA
8241,8410,PIX,6,SEM BANDEIRA,13988.01,PAGO,2023-04-28,COM DATA
8242,8828,PIX,6,SEM BANDEIRA,12024.81,ESTORNADO,2023-02-13,COM DATA
8243,4570,DINHEIRO,0,SEM BANDEIRA,4966.87,ESTORNADO,,SEM DATA
8244,4447,CANCELADO,4,SEM BANDEIRA,12381.55,PENDENTE,2024-01-06,COM DATA
8245,2478,BOLETO,5,SEM BANDEIRA,8293.36,PENDENTE,,SEM DATA
8246,5065,BOLETO,8,SEM BANDEIRA,7367.205,PAGO,2024-03-16,COM DATA
8247,8281,BOLETO,2,SEM BANDEIRA,12378.88,ESTORNADO,,SEM DATA
8248,1932,BOLETO,8,SEM BANDEIRA,14454.82,ESTORNADO,2023-06-04,COM DATA
8249,3075,CARTÃO,5,MASTERCARD,10419.18,ESTORNADO,2024-12-24,COM DATA
8250,1587,CARTÃO,-1,VISA,5092.04,PAGO,2022-02-24,COM DATA
8251,1306,PIX,10,SEM BANDEIRA,7367.205,PENDENTE,2025-01-18,COM DATA
8252,6445,PIX,1,SEM BANDEIRA,7367.205,PAGO,2022-07-24,COM DATA
8253,5933,DINHEIRO,0,SEM BANDEIRA,14379.98,PENDENTE,2022-07-22,COM DATA
8254,5617,BOLETO,0,SEM BANDEIRA,7367.205,ESTORNADO,2024-08-09,COM DATA
8255,9610,DINHEIRO,1,SEM BANDEIRA,14438.45,PENDENTE,,SEM DATA
8256,2985,BOLETO,10,SEM BANDEIRA,10275.46,PENDENTE,2022-09-21,COM DATA
8257,5628,PIX,5,SEM BANDEIRA,7367.205,PENDENTE,2023-12-04,COM DATA
8258,9689,PIX,12,SEM BANDEIRA,3566.2,ESTORNADO,,SEM DATA
8259,9888,PIX,12,SEM BANDEIRA,7367.205,ESTORNADO,2024-12-25,COM DATA
8260,28,DINHEIRO,2,SEM BANDEIRA,3220.53,ESTORNADO,2023-12-11,COM DATA
8261,7572,DINHEIRO,3,SEM BANDEIRA,2823.72,PENDENTE,2022-07-07,COM DATA
8262,1222,CARTÃO,4,ELO,0.0,PENDENTE,2022-08-28,COM DATA
8263,4729,PIX,10,SEM BANDEIRA,13880.3,PENDENTE,2022-01-13,COM DATA
8264,5081,PIX,9,SEM BANDEIRA,12134.83,ESTORNADO,2022-10-04,COM DATA
8265,5687,DINHEIRO,3,SEM BANDEIRA,2350.98,PENDENTE,2022-06-26,COM DATA
8266,1208,PIX,0,VISA,7367.205,PENDENTE,2023-12-01,COM DATA
8267,2052,CARTÃO,7,HIPERCARD,6137.92,ESTORNADO,2023-11-27,COM DATA
8268,771,PIX,0,SEM BANDEIRA,4809.59,PENDENTE,2024-01-03,COM DATA
8269,8255,CARTÃO,10,MASTERCARD,5396.37,PAGO,2022-03-29,COM DATA
8270,1585,BOLETO,2,SEM BANDEIRA,13484.6,ESTORNADO,2023-05-07,COM DATA
8271,10017,PIX,-1,SEM BANDEIRA,2359.29,pago,2023-05-29,COM DATA
8272,4162,DINHEIRO,1,SEM BANDEIRA,2792.39,ESTORNADO,2022-01-21,COM DATA
8273,896,BOLETO,12,SEM BANDEIRA,5330.58,PENDENTE,2023-10-17,COM DATA
8274,8672,CARTÃO,2,VISA,6524.01,ESTORNADO,2024-08-11,COM DATA
8275,2583,CARTÃO,10,MASTERCARD,7161.1,PENDENTE,2022-09-26,COM DATA
8276,6616,DINHEIRO,9,SEM BANDEIRA,10672.42,PENDENTE,2024-03-24,COM DATA
8277,7856,PIX,2,SEM BANDEIRA,7530.85,Estornado,2022-04-12,COM DATA
8278,4197,DINHEIRO,-1,SEM BANDEIRA,6195.46,ESTORNADO,2024-11-18,COM DATA
8279,4161,DINHEIRO,7,SEM BANDEIRA,6805.95,PENDENTE,2023-07-08,COM DATA
8280,11478,BOLETO,9,SEM BANDEIRA,6959.83,ESTORNADO,2022-01-04,COM DATA
8281,4593,BOLETO,6,SEM BANDEIRA,1261.9,PAGO ,2023-12-16,COM DATA
8282,2782,BOLETO,11,SEM BANDEIRA,13742.43,PENDENTE,2023-08-10,COM DATA
8283,5633,PIX,12,SEM BANDEIRA,7285.29,PENDENTE,2024-07-30,COM DATA
8284,6829,PIX,2,SEM BANDEIRA,8632.67,PENDENTE,2024-11-02,COM DATA
8285,7408,PIX,5,SEM BANDEIRA,5252.92,ESTORNADO,2023-11-15,COM DATA
8286,8320,PIX,0,SEM BANDEIRA,7367.205,ESTORNADO,2024-09-29,COM DATA
8287,4696,CARTÃO,4,HIPERCARD,9790.08,PENDENTE,,SEM DATA
8288,4545,CARTÃO,0,AMERICAN EXPRESS,12522.93,ESTORNADO,2023-04-18,COM DATA
8289,8057,DINHEIRO,6,SEM BANDEIRA,7367.205,PAGO,2024-01-03,COM DATA
8290,6713,PIX,8,SEM BANDEIRA,5533.25,PAGO,2023-07-16,COM DATA
8291,5694,CARTÃO,7,MASTERCARD,913.3,PAGO,2024-01-03,COM DATA
8292,4181,DINHEIRO,0,SEM BANDEIRA,202.3,PAGO,2024-04-15,COM DATA
8293,8053,PIX,0,SEM BANDEIRA,267.61,ESTORNADO,2025-04-14,COM DATA
8294,5563,BOLETO,6,SEM BANDEIRA,11693.98,PAGO,,SEM DATA
8295,9093,DINHEIRO,7,SEM BANDEIRA,7367.205,PAGO,2023-07-10,COM DATA
8296,9356,BOLETO,1,SEM BANDEIRA,14684.52,ESTORNADO,2022-08-22,COM DATA
8297,1967,DINHEIRO,9,SEM BANDEIRA,12486.3,ESTORNADO,2025-03-19,COM DATA
8298,2182,CARTÃO,11,SEM BANDEIRA,8110.22,PENDENTE,2023-02-06,COM DATA
8299,5139,BOLETO,3,SEM BANDEIRA,8545.8,ESTORNADO,2023-11-17,COM DATA
8300,7492,DINHEIRO,11,SEM BANDEIRA,13754.49,PENDENTE,2023-05-06,COM DATA
8301,9045,BOLETO,4,SEM BANDEIRA,5345.52,PAGO,2023-07-31,COM DATA
8302,7009,PIX,10,SEM BANDEIRA,7367.205,PENDENTE,2025-03-26,COM DATA
8303,895,PIX,5,SEM BANDEIRA,11399.17,ESTORNADO,2023-04-30,COM DATA
8304,7111,CARTÃO,10,ELO,3646.1,PENDENTE,2022-08-06,COM DATA
8305,566,PIX,2,SEM BANDEIRA,14094.39,ESTORNADO,2024-04-23,COM DATA
8306,9843,DINHEIRO,10,SEM BANDEIRA,288.03,ESTORNADO,2023-12-04,COM DATA
8307,6242,CARTÃO,12,MASTERCARD,2154.06,ESTORNADO,,SEM DATA
8308,8810,CARTÃO,8,ELO,14079.43,PENDENTE,2022-11-19,COM DATA
8309,146,PIX,1,SEM BANDEIRA,12106.5,Pagoo,2025-02-12,COM DATA
8310,828,DINHEIRO,3,SEM BANDEIRA,1412.04,ESTORNADO,2023-02-27,COM DATA
8311,9783,BOLETO,10,SEM BANDEIRA,7367.205,PAGO,2022-03-23,COM DATA
8312,519,BOLETO,1,SEM BANDEIRA,290.7,PAGO,2024-03-05,COM DATA
8313,7481,DINHEIRO,0,SEM BANDEIRA,518.29,ESTORNADO,2022-01-23,COM DATA
8314,9885,DINHEIRO,4,SEM BANDEIRA,0.0,PENDENTE,2023-03-18,COM DATA
8315,10106,DINHEIRO,-5,SEM BANDEIRA,6542.42,PAGO,,SEM DATA
8316,4192,BOLETO,5,SEM BANDEIRA,7367.205,PAGO,2024-11-27,COM DATA
8317,3827,DINHEIRO,0,SEM BANDEIRA,3232.17,PAGO,2023-05-01,COM DATA
8318,505,BOLETO,7,SEM BANDEIRA,10221.94,PAGO,2024-08-30,COM DATA
8319,330,PIX,7,SEM BANDEIRA,6202.95,PENDENTE,,SEM DATA
8320,8983,BOLETO,1,SEM BANDEIRA,4281.56,Pendente,2022-08-16,COM DATA
8321,8946,PIX,4,SEM BANDEIRA,604.96,ESTORNADO,2024-10-25,COM DATA
8322,6025,BOLETO,10,SEM BANDEIRA,1829.96,ESTORNADO,2024-04-11,COM DATA
8323,7657,BOLETO,2,SEM BANDEIRA,3382.32,PENDENTE,2023-07-17,COM DATA
8324,8298,PIX,5,SEM BANDEIRA,0.0,PAGO,2023-08-27,COM DATA
8325,520,DINHEIRO,12,SEM BANDEIRA,7367.205,ESTORNADO,2023-02-07,COM DATA
8326,3623,PIX,1,SEM BANDEIRA,929.57,PAGO,2023-08-16,COM DATA
8327,7000,CARTÃO,3,HIPERCARD,2920.85,PAGO,2023-01-07,COM DATA
8328,5887,DINHEIRO,10,SEM BANDEIRA,10743.43,ESTORNADO,2024-02-23,COM DATA
8329,2495,BOLETO,9,SEM BANDEIRA,1403.74,PAGO,,SEM DATA
8330,8640,CARTÃO,1,SEM BANDEIRA,8069.38,CANCELADO,2022-03-11,COM DATA
8331,11701,CARTÃO,12,VISA,6319.96,PAGO,2022-08-29,COM DATA
8332,142,CARTÃO,8,HIPERCARD,7367.205,PAGO,2023-06-11,COM DATA
8333,9408,BOLETO,3,SEM BANDEIRA,3704.94,PENDENTE,2025-01-14,COM DATA
8334,6756,CARTÃO,4,SEM BANDEIRA,6989.03,PENDENTE,2023-07-26,COM DATA
8335,8022,BOLETO,0,SEM BANDEIRA,7025.66,PAGO,2024-10-07,COM DATA
8336,681,CARTAO,3,SEM BANDEIRA,7367.205,PAGO,2023-05-03,COM DATA
8337,4315,PIX,2,SEM BANDEIRA,7367.205,PAGO,2022-05-29,COM DATA
8338,3358,DINHEIRO,1,SEM BANDEIRA,4228.55,PAGO,2022-09-20,COM DATA
8339,6572,PIX,11,SEM BANDEIRA,7367.205,PAGO,2023-10-12,COM DATA
8340,11659,PIX,10,SEM BANDEIRA,7589.32,PAGO,2023-03-18,COM DATA
8341,3454,PIX,11,SEM BANDEIRA,9445.7,ESTORNADO,2023-02-03,COM DATA
8342,5773,DINHEIRO,-1,SEM BANDEIRA,10958.45,PENDENTE,2024-12-04,COM DATA
8343,1720,CARTÃO,4,ELO,10688.11,PAGO,2024-08-02,COM DATA
8344,24,PIX,12,HIPERCARD,13074.25,ESTORNADO,2023-06-08,COM DATA
8345,1142,DINHEIRO,9,SEM BANDEIRA,737.8,PAGO,2022-05-05,COM DATA
8346,5660,DINHEIRO,12,SEM BANDEIRA,7181.09,PENDENTE,,SEM DATA
8347,11620,PIX,7,SEM BANDEIRA,4129.22,ESTORNADO,2023-05-08,COM DATA
8348,3439,BOLETO,6,SEM BANDEIRA,5797.5,PENDENTE,2023-06-14,COM DATA
8349,3467,CARTÃO,3,VISA,13106.4,ESTORNADO,2024-09-04,COM DATA
8350,7273,CARTÃO,4,SEM BANDEIRA,3298.06,PENDENTE,,SEM DATA
8351,3462,PIX,12,SEM BANDEIRA,4077.36,PENDENTE,2023-04-07,COM DATA
8352,7460,BOLETO,-5,SEM BANDEIRA,14072.98,PAGO,2022-10-17,COM DATA
8353,10723,PIX,1,SEM BANDEIRA,7293.2,PAGO,2022-12-17,COM DATA
8354,3259,PIX,0,SEM BANDEIRA,14132.07,ESTORNADO,2022-03-13,COM DATA
8355,11108,BOLETO,10,SEM BANDEIRA,9069.17,ESTORNADO,2025-02-09,COM DATA
8356,8477,PIX,2,SEM BANDEIRA,6875.23,ESTORNADO,2024-06-11,COM DATA
8357,10723,PIX,1,SEM BANDEIRA,5817.16,PAGO,2023-11-08,COM DATA
8358,874,PIX,5,SEM BANDEIRA,12581.11,PAGO,2022-04-22,COM DATA
8359,5468,BOLETO,6,SEM BANDEIRA,13283.78,ESTORNADO,2023-06-09,COM DATA
8360,451,DINHEIRO,10,SEM BANDEIRA,4620.09,PENDENTE,2024-02-07,COM DATA
8361,8205,BOLETO,9,SEM BANDEIRA,7367.205,PENDENTE,2024-03-21,COM DATA
8362,2058,PIX,10,SEM BANDEIRA,4396.42,PAGO,2023-11-23,COM DATA
8363,11792,DINHEIRO,12,SEM BANDEIRA,14335.73,PAGO,2022-01-28,COM DATA
8364,3478,DINHEIRO,6,SEM BANDEIRA,4489.79,PAGO,2022-08-18,COM DATA
8365,7079,CARTÃO,7,MASTERCARD,10666.47,PENDENTE,2023-08-24,COM DATA
8366,6250,PIX,-5,SEM BANDEIRA,10052.75,PAGO,2024-04-03,COM DATA
8367,548,DINHEIRO,8,SEM BANDEIRA,7096.85,ESTORNADO,2024-05-18,COM DATA
8368,10984,DINHEIRO,4,SEM BANDEIRA,11661.75,PAGO,2024-04-04,COM DATA
8369,9540,CARTÃO,4,AMERICAN EXPRESS,12118.23,ESTORNADO,,SEM DATA
8370,5434,CARTÃO,0,SEM BANDEIRA,5788.42,PAGO,2022-08-30,COM DATA
8371,9934,CARTÃO,5,AMERICAN EXPRESS,14716.46,ESTORNADO,2024-11-01,COM DATA
8372,8119,BOLETO,3,SEM BANDEIRA,6230.54,PAGO,2022-09-29,COM DATA
8373,6984,BOLETO,8,SEM BANDEIRA,6691.24,PAGO,2024-11-09,COM DATA
8374,6568,DINHEIRO,0,SEM BANDEIRA,289.99,PAGO,2024-05-19,COM DATA
8375,1094,CARTÃO,11,ELO,5435.61,pago,2023-01-01,COM DATA
8376,8287,PIX,6,SEM BANDEIRA,604.17,ESTORNADO,2024-01-08,COM DATA
8377,476,CARTAO,6,SEM BANDEIRA,7367.205,PENDENTE,2023-08-28,COM DATA
8378,4533,PIX,11,SEM BANDEIRA,8385.43,PENDENTE,2025-02-28,COM DATA
8379,1977,BOLETO,7,SEM BANDEIRA,9267.58,PAGO,2023-08-01,COM DATA
8380,8016,DINHEIRO,12,SEM BANDEIRA,7966.26,PAGO,2024-04-21,COM DATA
8381,9212,PIX,3,SEM BANDEIRA,9397.66,ESTORNADO,2024-02-27,COM DATA
8382,9182,CARTÃO,4,VISA,1911.58,ESTORNADO,2022-11-15,COM DATA
8383,5843,CANCELADO,1,SEM BANDEIRA,12850.83,PAGO,2023-08-03,COM DATA
8384,7599,PIX,9,SEM BANDEIRA,7367.205,PENDENTE,2023-02-24,COM DATA
8385,1316,DINHEIRO,5,SEM BANDEIRA,8261.28,ESTORNADO,2022-10-13,COM DATA
8386,3805,PIX,11,SEM BANDEIRA,3125.72,PAGO,2024-11-01,COM DATA
8387,11802,CARTÃO,5,VISA,7367.205,PENDENTE,2025-03-12,COM DATA
8388,931,DINHEIRO,6,SEM BANDEIRA,14155.85,PAGO,2023-06-03,COM DATA
8389,5824,PIX,8,SEM BANDEIRA,7311.93,PENDENTE,2025-01-27,COM DATA
8390,11277,BOLETO,0,SEM BANDEIRA,208.29,PENDENTE,2022-04-24,COM DATA
8391,9468,DINHEIRO,2,SEM BANDEIRA,245.79,ESTORNADO,2022-07-09,COM DATA
8392,1658,BOLETO,9,SEM BANDEIRA,12223.81,PAGO,2022-02-10,COM DATA
8393,4058,PIX,0,SEM BANDEIRA,9636.4,PENDENTE,2025-01-23,COM DATA
8394,3356,PIX,-5,SEM BANDEIRA,10680.84,PENDENTE,,SEM DATA
8395,2965,DINHEIRO,2,SEM BANDEIRA,10075.23,PAGO,2023-10-14,COM DATA
8396,5520,PIX,7,SEM BANDEIRA,621.59,ESTORNADO,2023-02-03,COM DATA
8397,4793,BOLETO,0,SEM BANDEIRA,1976.3,ESTORNADO,2023-10-29,COM DATA
8398,5755,BOLETO,7,SEM BANDEIRA,10269.44,ESTORNADO,2024-08-15,COM DATA
8399,11278,CARTÃO,4,HIPERCARD,14386.75,PAGO,2022-09-02,COM DATA
8400,5767,BOLETO,11,SEM BANDEIRA,5505.94,ESTORNADO,2024-03-24,COM DATA
8401,2032,BOLETO,1,SEM BANDEIRA,10172.35,PENDENTE,2025-02-09,COM DATA
8402,3749,PIX,6,SEM BANDEIRA,8694.17,PENDENTE,,SEM DATA
8403,2798,CARTAO,1,SEM BANDEIRA,2857.89,PENDENTE,2025-03-24,COM DATA
8404,1600,PIX,12,SEM BANDEIRA,3904.99,ESTORNADO,2023-03-05,COM DATA
8405,7516,PIX,3,SEM BANDEIRA,14946.0,ESTORNADO,2023-02-01,COM DATA
8406,3193,CARTÃO,3,ELO,6971.75,pago,2023-09-06,COM DATA
8407,2004,CARTÃO,4,MASTERCARD,10508.27,ESTORNADO,,SEM DATA
8408,8586,PIX,12,SEM BANDEIRA,10989.16,PAGO,2022-07-07,COM DATA
8409,2479,PIX,11,SEM BANDEIRA,2124.83,Pagoo,2024-06-20,COM DATA
8410,8752,DINHEIRO,2,SEM BANDEIRA,8305.58,ESTORNADO,2023-09-06,COM DATA
8411,2587,CARTÃO,10,VISA,10726.81,PENDENTE,2023-08-14,COM DATA
8412,8686,PIX,12,ELO,2634.98,PAGO,2023-08-30,COM DATA
8413,2155,BOLETO,1,SEM BANDEIRA,11635.82,PENDENTE,2023-03-21,COM DATA
8414,7229,PIX,12,SEM BANDEIRA,7367.205,ESTORNADO,2023-04-18,COM DATA
8415,5411,PIX,7,SEM BANDEIRA,8002.91,PAGO,2024-06-20,COM DATA
8416,1190,DINHEIRO,2,SEM BANDEIRA,3224.19,PAGO,2022-02-26,COM DATA
8417,8710,CARTÃO,10,AMERICAN EXPRESS,6188.17,PAGO,2022-01-14,COM DATA
8418,6524,DINHEIRO,12,SEM BANDEIRA,13895.81,Pendente,2022-11-21,COM DATA
8419,1577,BOLETO,3,SEM BANDEIRA,8050.78,PAGO,2024-03-21,COM DATA
8420,2352,BOLETO,0,SEM BANDEIRA,12009.17,Pago,2024-08-26,COM DATA
8421,3053,BOLETO,12,SEM BANDEIRA,9120.1,PAGO,2023-11-28,COM DATA
8422,11670,PIX,6,SEM BANDEIRA,12466.19,ESTORNADO,2024-06-26,COM DATA
8423,8804,BOLETO,-5,SEM BANDEIRA,6145.71,PENDENTE,,SEM DATA
8424,9294,BOLETO,3,SEM BANDEIRA,11982.38,PAGO,2023-10-20,COM DATA
8425,9866,PIX,12,SEM BANDEIRA,9328.5,PENDENTE,2023-03-25,COM DATA
8426,8482,CARTÃO,2,MASTERCARD,5001.09,PENDENTE,,SEM DATA
8427,9710,CARTÃO,1,MASTERCARD,9950.23,PAGO,,SEM DATA
8428,4889,DINHEIRO,7,SEM BANDEIRA,3679.5,PAGO,2022-02-06,COM DATA
8429,8261,BOLETO,10,SEM BANDEIRA,3498.91,ESTORNADO,2025-02-11,COM DATA
8430,4134,BOLETO,0,SEM BANDEIRA,11458.16,PENDENTE,2022-02-19,COM DATA
8431,589,CARTÃO,0,MASTERCARD,9415.81,ESTORNADO,2023-08-08,COM DATA
8432,6269,CARTÃO,1,HIPERCARD,2130.19,PAGO,,SEM DATA
8433,6168,CARTAO,9,AMERICAN EXPRESS,6409.02,Pago,2024-04-11,COM DATA
